system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,SCL,WVP,hours_from_measurement,ndvi,ndwi,sample_idx,.geo
1393,0.305,0.0398,0.1154,0.06570000000000001,0.0402,0.0679,0.046400000000000004,0.08600000000000001,0.1757,0.22410000000000002,0.2343,0.24300000000000002,0.17400000000000002,0.0,3,2.1270000000000002,6.852990277777778,0.6693979337370859,-0.5506287227001985,1051,"{""type"":""MultiPoint"",""coordinates"":[]}"
1394,0.582,0.0021000000000000003,0.1183,0.0722,0.0233,0.0585,0.0476,0.10250000000000001,0.18460000000000001,0.224,0.22940000000000002,0.233,0.20220000000000002,0.02,4,2.497,92.67092638888889,0.6563176895306859,-0.5936088919763807,1174,"{""type"":""MultiPoint"",""coordinates"":[]}"
1395,0.582,0.0021000000000000003,0.1183,0.0722,0.0233,0.0585,0.0476,0.10250000000000001,0.18460000000000001,0.224,0.22940000000000002,0.233,0.20220000000000002,0.02,4,2.497,102.25425972222222,0.6563176895306859,-0.5936088919763807,1177,"{""type"":""MultiPoint"",""coordinates"":[]}"
1396,0.618,0.019700000000000002,0.19310000000000002,0.1426,0.0487,0.0785,0.09680000000000001,0.1292,0.149,0.1741,0.17250000000000001,0.188,0.19890000000000002,0.0,5,2.681,20.754661388888888,0.28109914593390267,-0.37450199203187257,1295,"{""type"":""MultiPoint"",""coordinates"":[]}"
1397,0.618,0.019700000000000002,0.19310000000000002,0.1426,0.0487,0.0785,0.09680000000000001,0.1292,0.149,0.1741,0.17250000000000001,0.188,0.19890000000000002,0.0,5,2.681,30.671328055555556,0.28109914593390267,-0.37450199203187257,1303,"{""type"":""MultiPoint"",""coordinates"":[]}"
1398,0.318,0.083,0.2152,0.16670000000000001,0.12890000000000001,0.1403,0.1423,0.1756,0.1903,0.2073,0.2248,0.22490000000000002,0.35250000000000004,0.14,10,2.952,116.67126305555556,0.22473440479433396,-0.2314434401533826,1405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1399,0.336,0.1736,0.31070000000000003,0.2758,0.22360000000000002,0.2383,0.2273,0.2545,0.2599,0.2695,0.3226,0.3018,0.6045,0.45,8,2.95,6.586143333333333,0.17330423713402435,-0.1502941700837939,1410,"{""type"":""MultiPoint"",""coordinates"":[]}"
1400,0.492,0.0337,0.2409,0.1673,0.0563,0.09000000000000001,0.1092,0.14880000000000002,0.1831,0.20020000000000002,0.2018,0.2167,0.1958,0.0,5,3.474,92.75229416666667,0.2977491961414791,-0.3831391363947909,1504,"{""type"":""MultiPoint"",""coordinates"":[]}"
1401,0.492,0.0337,0.2409,0.1673,0.0563,0.09000000000000001,0.1092,0.14880000000000002,0.1831,0.20020000000000002,0.2018,0.2167,0.1958,0.0,5,3.474,102.66896083333333,0.2977491961414791,-0.3831391363947909,1507,"{""type"":""MultiPoint"",""coordinates"":[]}"
1402,0.378,0.015300000000000001,0.0636,0.0482,0.0342,0.0574,0.0579,0.09090000000000001,0.0936,0.1095,0.1095,0.1159,0.061200000000000004,0.0,7,5.051,20.47039527777778,0.30824372759856633,-0.3121629718394248,1659,"{""type"":""MultiPoint"",""coordinates"":[]}"
1403,0.378,0.015300000000000001,0.0636,0.0482,0.0342,0.0574,0.0579,0.09090000000000001,0.0936,0.1095,0.1095,0.1159,0.061200000000000004,0.0,7,5.051,30.25372861111111,0.30824372759856633,-0.3121629718394248,1664,"{""type"":""MultiPoint"",""coordinates"":[]}"
1404,0.342,0.030500000000000003,0.09340000000000001,0.06720000000000001,0.045200000000000004,0.0699,0.06330000000000001,0.10840000000000001,0.1291,0.15280000000000002,0.14400000000000002,0.1495,0.14700000000000002,0.0,5,3.599,116.25370194444444,0.3892908827785817,-0.34642356241234223,1769,"{""type"":""MultiPoint"",""coordinates"":[]}"
1405,1.073,0.8898,0.42560000000000003,0.3057,0.8822000000000001,0.6685,0.5381,0.5618000000000001,0.4989,0.4636,0.5146000000000001,0.4501,1.6555,1.0,9,3.0700000000000003,6.501500555555555,-0.02232354896931696,0.13008198799763326,1775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1406,0.318,0.060500000000000005,0.052700000000000004,0.0444,0.057600000000000005,0.0553,0.042300000000000004,0.0543,0.06910000000000001,0.0799,0.07390000000000001,0.07690000000000001,0.21400000000000002,0.0,10,4.306,44.5858375,0.2719449225473322,-0.14396284829721365,1902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1407,0.318,0.060500000000000005,0.052700000000000004,0.0444,0.057600000000000005,0.0553,0.042300000000000004,0.0543,0.06910000000000001,0.0799,0.07390000000000001,0.07690000000000001,0.21400000000000002,0.0,10,4.306,54.50250416666667,0.2719449225473322,-0.14396284829721365,1907,"{""type"":""MultiPoint"",""coordinates"":[]}"
1408,0.252,0.6125,0.21230000000000002,0.22990000000000002,0.5808,0.5853,0.5797,0.5817,0.6017,0.6158,0.6407,0.6179,0.4152,1.0,9,,20.26672888888889,0.04998361193051462,-0.04518760195758565,1970,"{""type"":""MultiPoint"",""coordinates"":[]}"
1409,0.252,0.6125,0.21230000000000002,0.22990000000000002,0.5808,0.5853,0.5797,0.5817,0.6017,0.6158,0.6407,0.6179,0.4152,1.0,9,,30.16672888888889,0.04998361193051462,-0.04518760195758565,1975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1410,0.34800000000000003,0.0228,0.1199,0.06420000000000001,0.0344,0.0592,0.0342,0.08850000000000001,0.2245,0.31930000000000003,0.309,0.3252,0.251,0.0,4,4.998,68.16898833333333,0.8006993006993006,-0.6784356328082565,2129,"{""type"":""MultiPoint"",""coordinates"":[]}"
1411,0.34800000000000003,0.0228,0.1199,0.06420000000000001,0.0344,0.0592,0.0342,0.08850000000000001,0.2245,0.31930000000000003,0.309,0.3252,0.251,0.0,4,4.998,78.335655,0.8006993006993006,-0.6784356328082565,2141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1412,0.114,0.3506,0.1456,0.1155,0.34940000000000004,0.33690000000000003,0.303,0.3053,0.3759,0.4384,0.444,0.4434,0.136,1.0,9,,19.835896944444446,0.1887550200803213,-0.13714944295044176,2187,"{""type"":""MultiPoint"",""coordinates"":[]}"
1413,0.114,0.3506,0.1456,0.1155,0.34940000000000004,0.33690000000000003,0.303,0.3053,0.3759,0.4384,0.444,0.4434,0.136,1.0,9,,30.085896944444446,0.1887550200803213,-0.13714944295044176,2194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1414,0.498,0.0216,0.1532,0.08990000000000001,0.0335,0.0804,0.056,0.1301,0.2538,0.30110000000000003,0.3007,0.3205,0.2647,0.02,4,4.386,19.58350972222222,0.6860106532099804,-0.5780635003935976,2301,"{""type"":""MultiPoint"",""coordinates"":[]}"
1415,0.498,0.0216,0.1532,0.08990000000000001,0.0335,0.0804,0.056,0.1301,0.2538,0.30110000000000003,0.3007,0.3205,0.2647,0.02,4,4.386,30.200176388888888,0.6860106532099804,-0.5780635003935976,2305,"{""type"":""MultiPoint"",""coordinates"":[]}"
1416,0.162,0.11850000000000001,0.1326,0.1042,0.1143,0.12810000000000002,0.1163,0.1552,0.1884,0.20270000000000002,0.19770000000000001,0.20550000000000002,0.5329,0.65,8,3.4090000000000003,20.000805833333335,0.25923566878980897,-0.21362799263351745,2389,"{""type"":""MultiPoint"",""coordinates"":[]}"
1417,0.162,0.11850000000000001,0.1326,0.1042,0.1143,0.12810000000000002,0.1163,0.1552,0.1884,0.20270000000000002,0.19770000000000001,0.20550000000000002,0.5329,0.65,8,3.4090000000000003,29.584139166666667,0.25923566878980897,-0.21362799263351745,2396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1418,0.192,0.48500000000000004,0.26230000000000003,0.187,0.4268,0.39130000000000004,0.3567,0.3766,0.3869,0.38880000000000003,0.3657,0.3909,0.5139,1.0,9,4.591,116.2688875,0.012458471760797353,0.03381770145310437,2607,"{""type"":""MultiPoint"",""coordinates"":[]}"
1419,0.096,0.0495,0.1257,0.07440000000000001,0.0627,0.0886,0.0721,0.12990000000000002,0.161,0.18580000000000002,0.17400000000000002,0.1888,0.1582,0.01,3,4.864,5.920548888888889,0.4140593254774482,-0.3252094440213253,2615,"{""type"":""MultiPoint"",""coordinates"":[]}"
1420,0.456,0.8079000000000001,0.36610000000000004,0.25680000000000003,0.7652,0.7678,0.774,0.7424000000000001,0.7745000000000001,0.8085,0.7755000000000001,0.8246,0.2444,1.0,9,,115.75354527777777,9.680542110358546E-4,-0.004989308624376362,2806,"{""type"":""MultiPoint"",""coordinates"":[]}"
1421,0.324,0.0902,0.0673,0.044500000000000005,0.0989,0.1087,0.09290000000000001,0.1255,0.1497,0.1673,0.151,0.162,0.16240000000000002,0.0,5,4.264,5.170578611111111,0.23821238212382118,-0.1628802464381979,2810,"{""type"":""MultiPoint"",""coordinates"":[]}"
1422,0.36,0.911,0.1951,0.2472,0.8577,0.8236,0.7929,0.8962,0.8395,0.7966000000000001,0.8295,0.7576,1.5,0.65,8,2.395,116.17087722222222,0.022559171597633113,-0.0035690520839634725,2963,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423,0.17400000000000002,0.13240000000000002,0.1259,0.1013,0.1369,0.13720000000000002,0.12100000000000001,0.1511,0.18460000000000001,0.2046,0.18730000000000002,0.18780000000000002,0.2232,0.12,7,3.976,5.253889166666666,0.21505027570548169,-0.1543913713405239,2968,"{""type"":""MultiPoint"",""coordinates"":[]}"
1424,0.33,0.09380000000000001,0.1331,0.0698,0.0854,0.0969,0.0719,0.1135,0.21810000000000002,0.27240000000000003,0.2662,0.2755,0.2366,0.0,5,2.879,115.92180222222223,0.5746820467317361,-0.4662627375378684,3179,"{""type"":""MultiPoint"",""coordinates"":[]}"
1425,0.354,0.049800000000000004,0.0543,0.0287,0.0575,0.0609,0.042800000000000005,0.0709,0.1322,0.1761,0.1673,0.168,0.129,0.01,3,2.318,5.587586111111111,0.592574964302713,-0.4662576687116564,3189,"{""type"":""MultiPoint"",""coordinates"":[]}"
1426,0.3,0.023100000000000002,0.1003,0.0555,0.0322,0.0563,0.0339,0.0853,0.18000000000000002,0.23820000000000002,0.2393,0.2414,0.23090000000000002,0.0,4,2.203,67.92080583333333,0.7518301610541729,-0.6190798376184031,3323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1427,0.3,0.023100000000000002,0.1003,0.0555,0.0322,0.0563,0.0339,0.0853,0.18000000000000002,0.23820000000000002,0.2393,0.2414,0.23090000000000002,0.0,4,2.203,77.05413916666667,0.7518301610541729,-0.6190798376184031,3338,"{""type"":""MultiPoint"",""coordinates"":[]}"
1428,0.324,0.033,0.14400000000000002,0.0826,0.0381,0.0717,0.0616,0.125,0.20090000000000002,0.23170000000000002,0.2383,0.2432,0.2038,0.01,3,2.493,92.73829166666667,0.5891963987996,-0.5374193548387097,3478,"{""type"":""MultiPoint"",""coordinates"":[]}"
1429,0.324,0.033,0.14400000000000002,0.0826,0.0381,0.0717,0.0616,0.125,0.20090000000000002,0.23170000000000002,0.2383,0.2432,0.2038,0.01,3,2.493,102.30495833333333,0.5891963987996,-0.5374193548387097,3484,"{""type"":""MultiPoint"",""coordinates"":[]}"
1430,0.246,0.0541,0.2237,0.15330000000000002,0.07050000000000001,0.10160000000000001,0.1066,0.1501,0.1812,0.1985,0.2029,0.20900000000000002,0.18280000000000002,0.0,5,2.422,116.93697972222222,0.3111470113085622,-0.33267651888341543,3785,"{""type"":""MultiPoint"",""coordinates"":[]}"
1431,0.324,0.07050000000000001,0.189,0.1369,0.0862,0.10540000000000001,0.10690000000000001,0.1458,0.1651,0.183,0.1854,0.1963,0.1809,0.0,5,2.607,6.5701036111111115,0.26855969893944576,-0.2751031636863824,3794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1432,0.36,0.0582,0.1883,0.133,0.07590000000000001,0.099,0.1015,0.14100000000000001,0.1719,0.1971,0.1967,0.20950000000000002,0.20550000000000002,0.0,5,3.1550000000000002,20.402618055555557,0.3192488262910798,-0.33040243490023674,4146,"{""type"":""MultiPoint"",""coordinates"":[]}"
1433,0.36,0.0582,0.1883,0.133,0.07590000000000001,0.099,0.1015,0.14100000000000001,0.1719,0.1971,0.1967,0.20950000000000002,0.20550000000000002,0.0,5,3.1550000000000002,30.719284722222223,0.3192488262910798,-0.33040243490023674,4165,"{""type"":""MultiPoint"",""coordinates"":[]}"
1434,0.456,0.1474,0.1353,0.10830000000000001,0.1247,0.1373,0.11220000000000001,0.1661,0.2137,0.2286,0.219,0.2205,0.6365000000000001,0.65,8,3.666,115.81932861111112,0.322463768115942,-0.22930115071568902,4469,"{""type"":""MultiPoint"",""coordinates"":[]}"
1435,0.28800000000000003,0.0659,0.1263,0.0859,0.0752,0.09920000000000001,0.0737,0.1323,0.199,0.22920000000000001,0.215,0.217,0.2558,0.04,10,3.5180000000000002,6.1356327777777775,0.489435400069276,-0.3685550604710375,4472,"{""type"":""MultiPoint"",""coordinates"":[]}"
1436,0.39,0.043300000000000005,0.1082,0.059500000000000004,0.0683,0.08320000000000001,0.0623,0.08710000000000001,0.1622,0.21200000000000002,0.22640000000000002,0.20950000000000002,0.1738,0.02,3,2.1630000000000003,92.72009972222222,0.5684101143055075,-0.462532299741602,6077,"{""type"":""MultiPoint"",""coordinates"":[]}"
1437,0.39,0.043300000000000005,0.1082,0.059500000000000004,0.0683,0.08320000000000001,0.0623,0.08710000000000001,0.1622,0.21200000000000002,0.22640000000000002,0.20950000000000002,0.1738,0.02,3,2.1630000000000003,101.7367663888889,0.5684101143055075,-0.462532299741602,6267,"{""type"":""MultiPoint"",""coordinates"":[]}"
1438,0.486,0.302,0.2553,0.1652,0.34990000000000004,0.3337,0.2939,0.3168,0.3247,0.32930000000000004,0.3816,0.31120000000000003,0.3385,0.76,8,2.948,68.12041444444445,0.1298297557364915,-0.06696490982804416,6294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1439,0.486,0.302,0.2553,0.1652,0.34990000000000004,0.3337,0.2939,0.3168,0.3247,0.32930000000000004,0.3816,0.31120000000000003,0.3385,0.76,8,2.948,77.83708111111112,0.1298297557364915,-0.06696490982804416,6295,"{""type"":""MultiPoint"",""coordinates"":[]}"
1440,0.492,0.1107,0.2803,0.1842,0.1353,0.16240000000000002,0.16920000000000002,0.21200000000000002,0.2356,0.2544,0.2675,0.26680000000000004,0.28040000000000004,0.09,5,3.157,68.38644444444445,0.22509732081520492,-0.24447545940916487,6498,"{""type"":""MultiPoint"",""coordinates"":[]}"
1441,0.492,0.1107,0.2803,0.1842,0.1353,0.16240000000000002,0.16920000000000002,0.21200000000000002,0.2356,0.2544,0.2675,0.26680000000000004,0.28040000000000004,0.09,5,3.157,78.48644444444444,0.22509732081520492,-0.24447545940916487,6499,"{""type"":""MultiPoint"",""coordinates"":[]}"
1442,0.114,0.42450000000000004,0.5106,0.42500000000000004,0.4455,0.43470000000000003,0.4274,0.4848,0.4806,0.5046,0.4576,0.5036,0.6604,1.0,9,5.671,43.88737361111111,0.03412429378531074,-0.02566401434495122,6753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1443,0.114,0.42450000000000004,0.5106,0.42500000000000004,0.4455,0.43470000000000003,0.4274,0.4848,0.4806,0.5046,0.4576,0.5036,0.6604,1.0,9,5.671,54.12070694444444,0.03412429378531074,-0.02566401434495122,6754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1444,0.342,0.008400000000000001,0.0946,0.061200000000000004,0.020200000000000003,0.0517,0.0323,0.0796,0.13390000000000002,0.164,0.1496,0.1567,0.1433,0.0,4,4.553,44.33632194444444,0.6448598130841122,-0.4863387978142077,6902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1445,0.342,0.008400000000000001,0.0946,0.061200000000000004,0.020200000000000003,0.0517,0.0323,0.0796,0.13390000000000002,0.164,0.1496,0.1567,0.1433,0.0,4,4.553,54.20298861111111,0.6448598130841122,-0.4863387978142077,6903,"{""type"":""MultiPoint"",""coordinates"":[]}"
1446,0.21,0.7141000000000001,0.16,0.1769,0.6862,0.6891,0.6941,0.6846,0.7012,0.7182000000000001,0.7537,0.7214,0.4399,0.65,8,,68.06967722222223,0.04116590689321729,-0.04477405045744385,7014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1447,0.21,0.7141000000000001,0.16,0.1769,0.6862,0.6891,0.6941,0.6846,0.7012,0.7182000000000001,0.7537,0.7214,0.4399,0.65,8,,77.81967722222223,0.04116590689321729,-0.04477405045744385,7015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1448,0.36,0.048400000000000006,0.13770000000000002,0.0784,0.0506,0.0821,0.0543,0.1087,0.22410000000000002,0.2924,0.2847,0.3173,0.2837,0.01,4,4.471,92.13658805555555,0.6796460176991149,-0.5523446019629226,7142,"{""type"":""MultiPoint"",""coordinates"":[]}"
1449,0.36,0.048400000000000006,0.13770000000000002,0.0784,0.0506,0.0821,0.0543,0.1087,0.22410000000000002,0.2924,0.2847,0.3173,0.2837,0.01,4,4.471,102.18658805555556,0.6796460176991149,-0.5523446019629226,7143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1450,0.128,0.3124,0.3116,0.3195,0.28200000000000003,0.2883,0.29050000000000004,0.3433,0.3764,0.40090000000000003,0.3768,0.4058,1.3851,1.0,9,4.0600000000000005,236.21966527777778,0.12932713921774314,-0.1330626973387461,7421,"{""type"":""MultiPoint"",""coordinates"":[]}"
1451,0.228,0.0466,0.1003,0.066,0.0567,0.078,0.0675,0.1058,0.12290000000000001,0.1429,0.1393,0.14550000000000002,0.1456,0.0,5,3.515,6.137516111111111,0.3471953578336557,-0.28209848136217214,7422,"{""type"":""MultiPoint"",""coordinates"":[]}"
1452,0.5760000000000001,0.047900000000000005,0.1638,0.1014,0.059000000000000004,0.0799,0.0641,0.10930000000000001,0.1495,0.1715,0.162,0.1736,0.1524,0.0,5,4.109,44.570120555555555,0.43299425033171157,-0.3393964448119058,7751,"{""type"":""MultiPoint"",""coordinates"":[]}"
1453,0.5760000000000001,0.047900000000000005,0.1638,0.1014,0.059000000000000004,0.0799,0.0641,0.10930000000000001,0.1495,0.1715,0.162,0.1736,0.1524,0.0,5,4.109,54.05345388888889,0.43299425033171157,-0.3393964448119058,7752,"{""type"":""MultiPoint"",""coordinates"":[]}"
1454,0.63,0.6925,0.2612,0.18860000000000002,0.6019,0.5039,0.4067,0.4297,0.44880000000000003,0.4425,0.48200000000000004,0.4148,0.8857,0.9500000000000001,9,2.431,44.93718583333333,0.0847305052323619,0.022213206207526093,7947,"{""type"":""MultiPoint"",""coordinates"":[]}"
1455,0.63,0.6925,0.2612,0.18860000000000002,0.6019,0.5039,0.4067,0.4297,0.44880000000000003,0.4425,0.48200000000000004,0.4148,0.8857,0.9500000000000001,9,2.431,53.5538525,0.0847305052323619,0.022213206207526093,7948,"{""type"":""MultiPoint"",""coordinates"":[]}"
1456,0.15,0.8768,0.5521,0.36200000000000004,0.8979,0.8922,0.8934000000000001,0.807,0.8232,0.9016000000000001,0.8739,0.9061,0.11330000000000001,1.0,9,,115.78655583333334,-0.011033780342895984,0.010361814166808212,8369,"{""type"":""MultiPoint"",""coordinates"":[]}"
1457,0.366,0.032,0.0891,0.051300000000000005,0.038,0.06670000000000001,0.040400000000000005,0.0821,0.14980000000000002,0.17420000000000002,0.1663,0.1683,0.17300000000000001,0.0,4,3.203,5.886793888888889,0.6090953072085148,-0.4274678111587982,8370,"{""type"":""MultiPoint"",""coordinates"":[]}"
1458,0.20400000000000001,0.07390000000000001,0.1976,0.1322,0.07780000000000001,0.0964,0.081,0.12140000000000001,0.1723,0.2044,0.19190000000000002,0.2167,0.2731,0.01,7,4.684,19.55325861111111,0.4063759618908025,-0.3312521678806799,326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1459,0.20400000000000001,0.889,0.2436,0.25670000000000004,0.8974000000000001,0.9074000000000001,0.907,0.8343,0.8462000000000001,0.8953000000000001,0.916,0.8937,0.5045000000000001,0.76,8,,19.420483333333333,0.004936917169500827,-0.004716463749040222,388,"{""type"":""MultiPoint"",""coordinates"":[]}"
1460,0.20400000000000001,0.889,0.2436,0.25670000000000004,0.8974000000000001,0.9074000000000001,0.907,0.8343,0.8462000000000001,0.8953000000000001,0.916,0.8937,0.5045000000000001,0.76,8,,29.970483333333334,0.004936917169500827,-0.004716463749040222,391,"{""type"":""MultiPoint"",""coordinates"":[]}"
1461,0.20400000000000001,0.311,0.2391,0.2142,0.3317,0.32130000000000003,0.2989,0.3201,0.316,0.3105,0.3033,0.30560000000000004,0.4244,0.98,9,2.958,6.303694722222223,0.007306542676851569,0.028818443804034605,483,"{""type"":""MultiPoint"",""coordinates"":[]}"
1462,0.20400000000000001,0.1242,0.10360000000000001,0.0568,0.1232,0.12990000000000002,0.1013,0.1394,0.1879,0.2132,0.2016,0.2084,0.2182,0.08,7,4.351,116.15495194444445,0.33113238692637836,-0.21628959276018095,531,"{""type"":""MultiPoint"",""coordinates"":[]}"
1463,0.20400000000000001,0.0916,0.09190000000000001,0.049300000000000004,0.0845,0.095,0.07150000000000001,0.1101,0.1608,0.17850000000000002,0.1758,0.18380000000000002,0.2034,0.01,7,3.486,6.170605277777778,0.421754953497776,-0.2983751846381093,539,"{""type"":""MultiPoint"",""coordinates"":[]}"
1464,0.20400000000000001,0.1985,0.1935,0.126,0.1965,0.20570000000000002,0.17700000000000002,0.224,0.2786,0.29150000000000004,0.2917,0.2985,0.37010000000000004,0.34,8,3.184,115.92033805555556,0.24471943673991892,-0.17289907519099312,598,"{""type"":""MultiPoint"",""coordinates"":[]}"
1465,0.20400000000000001,0.11470000000000001,0.12240000000000001,0.0703,0.11950000000000001,0.1273,0.0983,0.1311,0.1879,0.2122,0.2126,0.2096,0.2194,0.08,7,2.137,6.421848611111111,0.36764232872306213,-0.2509561635775229,606,"{""type"":""MultiPoint"",""coordinates"":[]}"
1466,0.20400000000000001,0.1562,0.12350000000000001,0.0723,0.1471,0.1443,0.11470000000000001,0.1471,0.2018,0.22820000000000001,0.215,0.2204,0.2016,0.11,7,3.873,91.9215075,0.3042159538974825,-0.19677150013915942,697,"{""type"":""MultiPoint"",""coordinates"":[]}"
1467,0.20400000000000001,0.1562,0.12350000000000001,0.0723,0.1471,0.1443,0.11470000000000001,0.1471,0.2018,0.22820000000000001,0.215,0.2204,0.2016,0.11,7,3.873,101.83817416666666,0.3042159538974825,-0.19677150013915942,699,"{""type"":""MultiPoint"",""coordinates"":[]}"
1468,0.20400000000000001,0.6596000000000001,0.37020000000000003,0.34650000000000003,0.7593000000000001,0.6698000000000001,0.5882000000000001,0.6331,0.5773,0.543,0.6193000000000001,0.5184,1.6201,1.0,9,3.8890000000000002,91.9201413888889,0.02575569358178055,0.03917461795050809,791,"{""type"":""MultiPoint"",""coordinates"":[]}"
1469,0.20400000000000001,0.6596000000000001,0.37020000000000003,0.34650000000000003,0.7593000000000001,0.6698000000000001,0.5882000000000001,0.6331,0.5773,0.543,0.6193000000000001,0.5184,1.6201,1.0,9,3.8890000000000002,101.9201413888889,0.02575569358178055,0.03917461795050809,795,"{""type"":""MultiPoint"",""coordinates"":[]}"
1470,0.336,0.09770000000000001,0.0892,0.0489,0.09970000000000001,0.1062,0.08410000000000001,0.1226,0.1779,0.20900000000000002,0.1998,0.202,0.2031,0.0,5,3.543,67.83867972222222,0.40753786544557935,-0.3058823529411765,887,"{""type"":""MultiPoint"",""coordinates"":[]}"
1471,0.336,0.09770000000000001,0.0892,0.0489,0.09970000000000001,0.1062,0.08410000000000001,0.1226,0.1779,0.20900000000000002,0.1998,0.202,0.2031,0.0,5,3.543,78.33867972222222,0.40753786544557935,-0.3058823529411765,892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1472,0.516,1.5690000000000002,0.4803,0.4161,1.1557,0.9824,0.8885000000000001,0.9579000000000001,0.8994000000000001,0.8745,0.8056000000000001,0.8647,1.8218,1.0,9,3.029,68.08700027777778,-0.048934537512543515,0.09888143176733777,994,"{""type"":""MultiPoint"",""coordinates"":[]}"
1473,0.516,1.5690000000000002,0.4803,0.4161,1.1557,0.9824,0.8885000000000001,0.9579000000000001,0.8994000000000001,0.8745,0.8056000000000001,0.8647,1.8218,1.0,9,3.029,78.27033361111111,-0.048934537512543515,0.09888143176733777,999,"{""type"":""MultiPoint"",""coordinates"":[]}"
1474,0.396,0.07250000000000001,0.12860000000000002,0.07690000000000001,0.0998,0.11460000000000001,0.0787,0.1131,0.19160000000000002,0.228,0.23290000000000002,0.22340000000000002,0.3161,0.04,10,2.951,20.169277222222224,0.4948652118100128,-0.340431654676259,1109,"{""type"":""MultiPoint"",""coordinates"":[]}"
1475,0.396,0.07250000000000001,0.12860000000000002,0.07690000000000001,0.0998,0.11460000000000001,0.0787,0.1131,0.19160000000000002,0.228,0.23290000000000002,0.22340000000000002,0.3161,0.04,10,2.951,30.169277222222224,0.4948652118100128,-0.340431654676259,1117,"{""type"":""MultiPoint"",""coordinates"":[]}"
1476,0.342,0.08270000000000001,0.12380000000000001,0.0711,0.09040000000000001,0.09870000000000001,0.0801,0.1126,0.1699,0.20650000000000002,0.1962,0.2079,0.24700000000000003,0.01,5,3.656,19.754278333333332,0.4201954397394137,-0.33062054933875884,1211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1477,0.342,0.08270000000000001,0.12380000000000001,0.0711,0.09040000000000001,0.09870000000000001,0.0801,0.1126,0.1699,0.20650000000000002,0.1962,0.2079,0.24700000000000003,0.01,5,3.656,30.504278333333332,0.4201954397394137,-0.33062054933875884,1222,"{""type"":""MultiPoint"",""coordinates"":[]}"
1478,0.654,0.0063,0.132,0.0777,0.0179,0.05,0.039400000000000004,0.0867,0.1589,0.19490000000000002,0.19110000000000002,0.2061,0.2775,0.03,5,2.4050000000000002,20.003334166666665,0.6581344902386116,-0.5852343425964329,1317,"{""type"":""MultiPoint"",""coordinates"":[]}"
1479,0.654,0.0063,0.132,0.0777,0.0179,0.05,0.039400000000000004,0.0867,0.1589,0.19490000000000002,0.19110000000000002,0.2061,0.2775,0.03,5,2.4050000000000002,30.170000833333333,0.6581344902386116,-0.5852343425964329,1325,"{""type"":""MultiPoint"",""coordinates"":[]}"
1480,0.48,0.8635,0.34790000000000004,0.23440000000000003,0.8074,0.8283,0.8364,0.8541000000000001,0.8714000000000001,0.8955000000000001,0.8793000000000001,0.9011,0.3975,1.0,9,,43.75073916666667,0.02500437139360031,-0.029866479269149707,2162,"{""type"":""MultiPoint"",""coordinates"":[]}"
1481,0.48,0.8635,0.34790000000000004,0.23440000000000003,0.8074,0.8283,0.8364,0.8541000000000001,0.8714000000000001,0.8955000000000001,0.8793000000000001,0.9011,0.3975,1.0,9,,53.75073916666667,0.02500437139360031,-0.029866479269149707,2166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1482,0.234,0.1032,0.1883,0.1267,0.0825,0.1154,0.0857,0.13870000000000002,0.25880000000000003,0.3242,0.30820000000000003,0.3378,0.5703,0.03,10,3.805,68.91695416666667,0.5648641787255649,-0.45514636449480644,2241,"{""type"":""MultiPoint"",""coordinates"":[]}"
1483,0.234,0.1032,0.1883,0.1267,0.0825,0.1154,0.0857,0.13870000000000002,0.25880000000000003,0.3242,0.30820000000000003,0.3378,0.5703,0.03,10,3.805,78.7502875,0.5648641787255649,-0.45514636449480644,2252,"{""type"":""MultiPoint"",""coordinates"":[]}"
1484,0.486,0.1761,0.1713,0.10550000000000001,0.1552,0.1641,0.1389,0.1831,0.2492,0.2983,0.28290000000000004,0.3136,0.5762,0.1,7,5.21,43.420248055555554,0.34139402560455195,-0.26577181208053696,2344,"{""type"":""MultiPoint"",""coordinates"":[]}"
