sample_dt,do_mg_per_L,turbidity_cm,ph,ammonia_mg_per_L,pond_id,do_in_range,ph_in_range,ammonia_in_range,turbidity_in_range,morning,time_of_day,ds
2024-11-14 07:30:00+05:30,3.2,30.0,8.3,0.14,WG-RRJ1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-14 07:26:00+05:30,4.2,29.0,8.02,0.16,WG-JMR1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-14 07:15:00+05:30,3.7,27.0,8.15,0.28,WG-AAR3,within,within,within,within,True,morning,jun_dec_24_test
2024-11-14 06:45:00+05:30,3.8,29.0,8.11,0.12,WG-NSR1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-13 16:19:00+05:30,9.8,,8.26,,WG-CVR5,within,within,,,False,evening,jun_dec_24_test
2024-11-13 16:18:00+05:30,11.1,,8.36,,WG-MRR1,within,within,,,False,evening,jun_dec_24_test
2024-11-13 16:09:00+05:30,9.0,,8.35,,WG-CVR4,within,within,,,False,evening,jun_dec_24_test
2024-11-13 16:02:00+05:30,10.6,,8.21,,WG-MRR2,within,within,,,False,evening,jun_dec_24_test
2024-11-13 15:56:00+05:30,9.5,,8.26,,WG-CVR3,within,within,,,False,evening,jun_dec_24_test
2024-11-13 15:52:00+05:30,9.5,,8.33,,WG-AAR2,within,within,,,False,evening,jun_dec_24_test
2024-11-13 15:45:00+05:30,9.2,,8.31,,WG-CVR2,within,within,,,False,evening,jun_dec_24_test
2024-11-13 15:41:00+05:30,9.2,,8.2,,WG-AAR1,within,within,,,False,evening,jun_dec_24_test
2024-11-13 15:34:00+05:30,8.9,,8.28,,WG-CVR1,within,within,,,False,evening,jun_dec_24_test
2024-11-13 07:28:00+05:30,4.0,30.0,8.1,0.45,WG-MRR1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-13 07:23:00+05:30,3.7,28.0,7.91,0.28,WG-CVR5,within,within,within,within,True,morning,jun_dec_24_test
2024-11-13 07:10:00+05:30,4.3,30.0,7.93,0.16,WG-MRR2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-13 07:10:00+05:30,4.0,30.0,7.85,0.25,WG-CVR4,within,within,within,within,True,morning,jun_dec_24_test
2024-11-13 06:56:00+05:30,3.5,27.0,7.95,0.21,WG-CVR3,within,within,within,within,True,morning,jun_dec_24_test
2024-11-13 06:53:00+05:30,3.9,30.0,8.08,0.15,WG-AAR2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-13 06:44:00+05:30,3.7,28.0,7.91,0.15,WG-CVR2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-13 06:41:00+05:30,3.2,32.0,7.8,0.13,WG-AAR1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-13 06:33:00+05:30,3.4,26.0,7.71,0.13,WG-CVR1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-12 16:21:00+05:30,8.0,,8.21,,WG-GSR4,within,within,,,False,evening,jun_dec_24_test
2024-11-12 16:09:00+05:30,9.3,,8.45,,WG-SLR1,within,within,,,False,evening,jun_dec_24_test
2024-11-12 16:06:00+05:30,9.5,,8.17,,WG-GPR2,within,within,,,False,evening,jun_dec_24_test
2024-11-12 15:45:00+05:30,8.5,,8.33,,WG-SNR1,within,within,,,False,evening,jun_dec_24_test
2024-11-12 15:45:00+05:30,8.4,,8.49,,WG-MVK1,within,within,,,False,evening,jun_dec_24_test
2024-11-12 15:32:00+05:30,10.1,,8.61,,WG-JMR2,within,above,,,False,evening,jun_dec_24_test
2024-11-12 07:30:00+05:30,3.1,26.0,7.92,0.35,WG-GSR4,within,within,within,within,True,morning,jun_dec_24_test
2024-11-12 07:18:00+05:30,3.4,25.0,8.28,0.03,WG-SLR1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-12 07:16:00+05:30,2.1,32.0,7.88,0.24,WG-GPR2,below,within,within,within,True,morning,jun_dec_24_test
2024-11-12 06:57:00+05:30,3.2,24.0,8.11,0.1,WG-SNR1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-12 06:50:00+05:30,3.9,28.0,8.39,0.19,WG-MVK1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-12 06:39:00+05:30,3.8,28.0,8.49,0.33,WG-JMR2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-11 16:16:00+05:30,11.7,,8.14,,WG-GPR3,within,within,,,False,evening,jun_dec_24_test
2024-11-11 15:55:00+05:30,10.4,,8.38,,WG-PRK1,within,within,,,False,evening,jun_dec_24_test
2024-11-11 15:50:00+05:30,10.8,,8.41,,WG-RRJ1,within,within,,,False,evening,jun_dec_24_test
2024-11-11 15:41:00+05:30,10.0,,8.48,,WG-AKR2,within,within,,,False,evening,jun_dec_24_test
2024-11-11 15:33:00+05:30,9.9,,8.35,,WG-AKR1,within,within,,,False,evening,jun_dec_24_test
2024-11-11 07:16:00+05:30,3.4,35.0,7.7,0.22,WG-GPR3,within,within,within,within,True,morning,jun_dec_24_test
2024-11-11 07:10:00+05:30,3.2,32.0,8.3,0.32,WG-PRK1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-11 06:58:00+05:30,3.0,28.0,8.25,0.35,WG-AKR2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-11 06:53:00+05:30,1.8,30.0,8.3,0.14,WG-RRJ1,below,within,within,within,True,morning,jun_dec_24_test
2024-11-11 06:44:00+05:30,3.5,28.0,8.18,0.2,WG-AKR1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-10 16:43:00+05:30,8.8,,8.32,,NL-CHS1,within,within,,,False,evening,jun_dec_24_test
2024-11-10 16:16:00+05:30,8.5,,8.29,,NL-CHV1,within,within,,,False,evening,jun_dec_24_test
2024-11-10 07:33:00+05:30,3.5,34.0,8.16,0.07,NL-CHS1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-10 07:13:00+05:30,3.4,34.0,8.05,0.09,NL-CHV1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-09 17:11:00+05:30,11.9,,8.29,,WG-GPR4,within,within,,,False,evening,jun_dec_24_test
2024-11-09 16:55:00+05:30,10.3,,8.19,,WG-GPR1,within,within,,,False,evening,jun_dec_24_test
2024-11-09 16:41:00+05:30,8.2,,8.21,,WG-GSR1,within,within,,,False,evening,jun_dec_24_test
2024-11-09 16:01:00+05:30,11.4,,8.46,,WG-NRO1,within,within,,,False,evening,jun_dec_24_test
2024-11-09 15:40:00+05:30,9.3,,8.5,,WG-SRO3,within,within,,,False,evening,jun_dec_24_test
2024-11-09 15:32:00+05:30,10.1,,8.41,,WG-VRM2,within,within,,,False,evening,jun_dec_24_test
2024-11-09 07:49:00+05:30,3.7,24.0,8.25,0.46,WG-NRO1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-09 07:15:00+05:30,3.4,40.0,7.98,0.23,WG-GPR4,within,within,within,within,True,morning,jun_dec_24_test
2024-11-09 06:55:00+05:30,3.8,23.0,8.23,0.39,WG-SRO3,within,within,within,within,True,morning,jun_dec_24_test
2024-11-09 06:55:00+05:30,3.7,24.0,7.81,0.31,WG-GPR1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-09 06:42:00+05:30,3.3,27.0,8.02,0.08,WG-VRM2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-09 06:41:00+05:30,3.1,26.0,7.78,0.4,WG-GSR1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-08 16:43:00+05:30,6.1,,8.39,,NL-CHS1,below,within,,,False,evening,jun_dec_24_test
2024-11-08 16:28:00+05:30,6.4,,8.42,,NL-CHV1,below,within,,,False,evening,jun_dec_24_test
2024-11-08 16:08:00+05:30,8.7,,8.4,,WG-PRK1,within,within,,,False,evening,jun_dec_24_test
2024-11-08 16:03:00+05:30,9.2,,8.41,,NL-BNG1,within,within,,,False,evening,jun_dec_24_test
2024-11-08 15:56:00+05:30,11.4,,8.48,,WG-AKR2,within,within,,,False,evening,jun_dec_24_test
2024-11-08 15:48:00+05:30,10.0,,8.45,,WG-AKR1,within,within,,,False,evening,jun_dec_24_test
2024-11-08 07:21:00+05:30,1.8,34.0,8.1,0.13,NL-CHS1,below,within,within,within,True,morning,jun_dec_24_test
2024-11-08 06:58:00+05:30,1.4,33.0,8.19,0.23,NL-CHV1,below,within,within,within,True,morning,jun_dec_24_test
2024-11-08 06:52:00+05:30,2.3,30.0,8.16,0.26,WG-PRK1,below,within,within,within,True,morning,jun_dec_24_test
2024-11-08 06:40:00+05:30,2.4,27.0,8.31,0.39,WG-AKR2,below,within,within,within,True,morning,jun_dec_24_test
2024-11-08 06:38:00+05:30,3.4,28.0,8.11,0.12,NL-BNG1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-08 06:33:00+05:30,2.2,30.0,8.25,0.42,WG-AKR1,below,within,within,within,True,morning,jun_dec_24_test
2024-11-06 16:33:00+05:30,10.1,,8.35,,WG-ALS1,within,within,,,False,evening,jun_dec_24_test
2024-11-06 16:21:00+05:30,9.5,,8.39,,WG-ARJ3,within,within,,,False,evening,jun_dec_24_test
2024-11-06 16:13:00+05:30,10.9,,8.97,,WG-GOW1,within,above,,,False,evening,jun_dec_24_test
2024-11-06 16:05:00+05:30,8.2,,8.13,,WG-ARJ1,within,within,,,False,evening,jun_dec_24_test
2024-11-06 16:03:00+05:30,11.4,,8.5,,WG-GOW2,within,within,,,False,evening,jun_dec_24_test
2024-11-06 15:54:00+05:30,10.8,,8.37,,WG-GOW3,within,within,,,False,evening,jun_dec_24_test
2024-11-06 07:50:00+05:30,3.7,36.0,8.02,0.15,WG-ALS1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-06 07:23:00+05:30,3.2,27.0,8.06,0.24,WG-ARJ3,within,within,within,within,True,morning,jun_dec_24_test
2024-11-06 07:23:00+05:30,3.4,23.0,8.73,0.35,WG-GOW1,within,above,within,within,True,morning,jun_dec_24_test
2024-11-06 07:03:00+05:30,3.0,30.0,7.72,0.41,WG-ARJ1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-06 07:03:00+05:30,3.5,23.0,8.34,0.16,WG-GOW2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-06 06:52:00+05:30,4.3,25.0,8.15,0.1,WG-GOW3,within,within,within,within,True,morning,jun_dec_24_test
2024-11-05 16:34:00+05:30,8.4,,8.42,,WG-AKR1,within,within,,,False,evening,jun_dec_24_test
2024-11-05 16:30:00+05:30,12.4,,8.49,,WG-AKR2,above,within,,,False,evening,jun_dec_24_test
2024-11-05 16:27:00+05:30,10.5,,8.02,,WG-DVK1,within,within,,,False,evening,jun_dec_24_test
2024-11-05 16:17:00+05:30,9.7,,8.38,,WG-PRK1,within,within,,,False,evening,jun_dec_24_test
2024-11-05 16:15:00+05:30,9.8,,8.05,,WG-GSR3,within,within,,,False,evening,jun_dec_24_test
2024-11-05 16:02:00+05:30,9.0,,8.49,,WG-GSR2,within,within,,,False,evening,jun_dec_24_test
2024-11-05 16:01:00+05:30,25.1,,9.03,,WG-AVS2,above,above,,,False,evening,jun_dec_24_test
2024-11-05 15:50:00+05:30,8.2,,8.04,,WG-GSR1,within,within,,,False,evening,jun_dec_24_test
2024-11-05 08:01:00+05:30,4.2,31.0,8.74,0.55,WG-AVS2,within,above,above,within,True,morning,jun_dec_24_test
2024-11-05 07:34:00+05:30,0.6,33.0,8.03,0.23,WG-PRK1,below,within,within,within,True,morning,jun_dec_24_test
2024-11-05 07:28:00+05:30,3.1,28.0,8.08,0.2,WG-GSR2,within,within,within,within,True,morning,jun_dec_24_test
2024-11-05 07:19:00+05:30,1.6,26.0,7.78,0.43,WG-GSR1,below,within,within,within,True,morning,jun_dec_24_test
2024-11-05 07:02:00+05:30,3.2,32.0,7.85,0.2,WG-DVK1,within,within,within,within,True,morning,jun_dec_24_test
2024-11-05 07:01:00+05:30,0.5,27.0,8.24,0.4,WG-AKR2,below,within,within,within,True,morning,jun_dec_24_test
2024-11-05 06:48:00+05:30,0.2,31.0,8.18,0.33,WG-AKR1,below,within,within,within,True,morning,jun_dec_24_test
2024-11-05 06:42:00+05:30,3.4,28.0,7.93,0.31,WG-GSR3,within,within,within,within,True,morning,jun_dec_24_test
2024-10-31 17:18:00+05:30,9.4,,8.21,,NL-BJD1,within,within,,,False,evening,jun_dec_24_test
2024-10-31 17:03:00+05:30,8.6,,8.39,,NL-SMS1,within,within,,,False,evening,jun_dec_24_test
2024-10-31 16:36:00+05:30,8.9,,8.42,,NL-SDR1,within,within,,,False,evening,jun_dec_24_test
2024-10-31 07:32:00+05:30,4.1,35.0,7.96,0.04,NL-BJD1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-31 07:17:00+05:30,3.4,30.0,8.07,0.14,NL-SMS1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-31 06:38:00+05:30,3.7,33.0,8.21,0.12,NL-SDR1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-29 16:30:00+05:30,8.3,,8.37,,NL-JUB1,within,within,,,False,evening,jun_dec_24_test
2024-10-29 07:48:00+05:30,4.0,36.0,8.19,0.1,NL-SRI1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-29 07:31:00+05:30,3.4,32.0,8.11,0.06,NL-DEV2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-29 07:16:00+05:30,3.4,34.0,8.21,0.13,NL-DEV1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-29 07:05:00+05:30,3.5,35.0,8.08,0.31,NL-KIR2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-29 06:47:00+05:30,3.7,37.0,8.13,0.1,NL-KIR1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-29 06:32:00+05:30,4.1,36.0,8.1,0.14,NL-JUB1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-28 17:33:00+05:30,10.3,,8.29,,NL-MVW1,within,within,,,False,evening,jun_dec_24_test
2024-10-28 17:21:00+05:30,9.6,,8.35,,NL-MLJ1,within,within,,,False,evening,jun_dec_24_test
2024-10-28 17:08:00+05:30,10.2,,8.42,,NL-PAV1,within,within,,,False,evening,jun_dec_24_test
2024-10-28 16:48:00+05:30,8.2,,8.29,,NL-SHB1,within,within,,,False,evening,jun_dec_24_test
2024-10-28 16:34:00+05:30,8.3,,8.38,,NL-VJY1,within,within,,,False,evening,jun_dec_24_test
2024-10-28 07:33:00+05:30,4.1,35.0,8.12,0.03,NL-VJY1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-28 07:19:00+05:30,3.6,30.0,8.19,0.07,NL-SHB1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-28 07:08:00+05:30,3.3,30.0,8.11,0.12,NL-PAV1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-28 06:48:00+05:30,4.4,33.0,8.06,0.0,NL-MVW1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-28 06:12:00+05:30,3.9,31.0,8.1,0.05,NL-MLJ1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-26 17:06:00+05:30,10.6,,8.47,,WG-DSJ1,within,within,,,False,evening,jun_dec_24_test
2024-10-26 16:55:00+05:30,10.1,,8.42,,WG-KIT3,within,within,,,False,evening,jun_dec_24_test
2024-10-26 16:27:00+05:30,8.8,,8.24,,WG-KIT2,within,within,,,False,evening,jun_dec_24_test
2024-10-26 16:15:00+05:30,8.2,,8.34,,WG-KIT1,within,within,,,False,evening,jun_dec_24_test
2024-10-26 07:19:00+05:30,4.6,24.0,8.02,0.26,WG-DSJ1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-26 06:55:00+05:30,4.1,24.0,7.92,0.16,WG-KIT3,within,within,within,within,True,morning,jun_dec_24_test
2024-10-26 06:37:00+05:30,3.5,28.0,7.71,0.16,WG-KIT2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-26 06:16:00+05:30,4.1,27.0,7.92,0.26,WG-KIT1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-24 07:57:00+05:30,4.6,29.0,8.03,0.29,WG-MSV1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-24 07:30:00+05:30,4.1,24.0,8.07,0.26,WG-NSR2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-24 07:15:00+05:30,3.5,30.0,8.12,0.29,WG-MRR2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-24 07:10:00+05:30,3.5,28.0,7.67,0.22,WG-KVR3,within,within,within,within,True,morning,jun_dec_24_test
2024-10-24 07:07:00+05:30,5.0,24.0,8.46,0.34,WG-RKR1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-24 06:55:00+05:30,3.7,31.0,8.01,0.19,WG-MRR1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-24 06:49:00+05:30,3.3,29.0,7.82,0.36,WG-KVR2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-24 06:41:00+05:30,3.4,30.0,8.07,0.31,WG-AAR2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-24 06:31:00+05:30,3.2,32.0,7.89,0.11,WG-AAR1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-24 06:16:00+05:30,4.3,29.0,8.27,0.13,WG-SMU1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-23 16:58:00+05:30,11.6,,8.05,,WG-GPR2,within,within,,,False,evening,jun_dec_24_test
2024-10-23 16:49:00+05:30,11.1,,8.31,,WG-DNK1,within,within,,,False,evening,jun_dec_24_test
2024-10-23 16:45:00+05:30,11.6,,8.49,,WG-GSR4,within,within,,,False,evening,jun_dec_24_test
2024-10-23 16:38:00+05:30,8.9,,8.44,,WG-RRO2,within,within,,,False,evening,jun_dec_24_test
2024-10-23 16:33:00+05:30,10.9,,8.41,,WG-MVK1,within,within,,,False,evening,jun_dec_24_test
2024-10-23 16:31:00+05:30,10.4,,8.09,,WG-JKS1,within,within,,,False,evening,jun_dec_24_test
2024-10-23 16:28:00+05:30,11.6,,8.39,,WG-VVR1,within,within,,,False,evening,jun_dec_24_test
2024-10-23 16:21:00+05:30,10.6,,8.48,,WG-AAR4,within,within,,,False,evening,jun_dec_24_test
2024-10-23 16:13:00+05:30,10.4,,8.29,,WG-RRO1,within,within,,,False,evening,jun_dec_24_test
2024-10-23 16:12:00+05:30,9.6,,8.45,,WG-AAR3,within,within,,,False,evening,jun_dec_24_test
2024-10-23 07:13:00+05:30,3.3,32.0,7.91,0.12,WG-GPR2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-23 07:10:00+05:30,3.7,29.0,7.67,0.38,WG-DNK1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-23 06:56:00+05:30,3.3,26.0,7.89,0.15,WG-GSR4,within,within,within,within,True,morning,jun_dec_24_test
2024-10-23 06:55:00+05:30,4.2,25.0,7.99,0.22,WG-RRO2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-23 06:45:00+05:30,3.3,27.0,7.95,0.27,WG-VVR1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-23 06:44:00+05:30,3.7,28.0,8.36,0.09,WG-MVK1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-23 06:30:00+05:30,4.1,28.0,7.85,0.12,WG-RRO1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-23 06:20:00+05:30,4.0,32.0,8.39,0.39,WG-AAR4,within,within,within,within,True,morning,jun_dec_24_test
2024-10-23 06:13:00+05:30,3.5,30.0,8.34,0.35,WG-AAR3,within,within,within,within,True,morning,jun_dec_24_test
2024-10-23 06:08:00+05:30,3.7,33.0,8.09,0.36,WG-JKS1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-21 16:49:00+05:30,10.1,,8.24,,WG-DMG3,within,within,,,False,evening,jun_dec_24_test
2024-10-21 16:39:00+05:30,9.3,,8.41,,WG-GPR4,within,within,,,False,evening,jun_dec_24_test
2024-10-21 16:23:00+05:30,8.8,,8.39,,WG-GPR3,within,within,,,False,evening,jun_dec_24_test
2024-10-21 16:19:00+05:30,8.6,,8.36,,WG-DMG2,within,within,,,False,evening,jun_dec_24_test
2024-10-21 16:10:00+05:30,8.5,,8.31,,WG-GPR1,within,within,,,False,evening,jun_dec_24_test
2024-10-21 16:03:00+05:30,9.2,,8.32,,WG-MPR1,within,within,,,False,evening,jun_dec_24_test
2024-10-21 06:51:00+05:30,3.3,41.0,8.35,0.29,WG-GPR4,within,within,within,within,True,morning,jun_dec_24_test
2024-10-21 06:31:00+05:30,3.8,35.0,7.85,0.31,WG-GPR3,within,within,within,within,True,morning,jun_dec_24_test
2024-10-21 06:30:00+05:30,4.0,28.0,8.19,0.16,WG-MPR1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-21 06:25:00+05:30,4.2,28.0,7.78,0.09,WG-DMG3,within,within,within,within,True,morning,jun_dec_24_test
2024-10-21 06:20:00+05:30,4.9,24.0,7.81,0.37,WG-GPR1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-21 06:10:00+05:30,4.1,28.0,7.86,0.11,WG-DMG2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-20 17:21:00+05:30,9.2,,8.36,,NL-VNL1,within,within,,,False,evening,jun_dec_24_test
2024-10-20 17:03:00+05:30,9.9,,8.38,,NL-PVW1,within,within,,,False,evening,jun_dec_24_test
2024-10-20 16:37:00+05:30,9.6,,8.38,,NL-SUB1,within,within,,,False,evening,jun_dec_24_test
2024-10-20 07:23:00+05:30,3.4,30.0,8.14,0.09,NL-VNL1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-20 06:58:00+05:30,3.6,33.0,8.01,0.02,NL-PVW1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-20 06:34:00+05:30,4.6,33.0,8.06,0.0,NL-SUB1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-19 17:18:00+05:30,8.3,,8.39,,NL-GOS2,within,within,,,False,evening,jun_dec_24_test
2024-10-19 16:50:00+05:30,10.6,,8.42,,NL-VAS1,within,within,,,False,evening,jun_dec_24_test
2024-10-19 07:18:00+05:30,3.8,31.0,8.13,0.07,NL-GOS2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-19 06:48:00+05:30,4.0,33.0,8.11,0.1,NL-VAS1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-18 16:58:00+05:30,9.0,,8.28,,WG-VAR1,within,within,,,False,evening,jun_dec_24_test
2024-10-18 16:41:00+05:30,8.7,,8.45,,WG-PRK2,within,within,,,False,evening,jun_dec_24_test
2024-10-18 16:37:00+05:30,9.2,,8.21,,NL-FAY1,within,within,,,False,evening,jun_dec_24_test
2024-10-18 16:30:00+05:30,9.3,,8.5,,WG-PRK1,within,within,,,False,evening,jun_dec_24_test
2024-10-18 16:15:00+05:30,8.8,,8.41,,WG-SRM2,within,within,,,False,evening,jun_dec_24_test
2024-10-18 16:03:00+05:30,8.2,,8.38,,WG-SRM1,within,within,,,False,evening,jun_dec_24_test
2024-10-18 07:37:00+05:30,3.3,28.0,8.23,0.0,WG-VAR1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-18 07:24:00+05:30,3.2,29.0,8.36,0.13,WG-PRK2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-18 07:15:00+05:30,3.3,30.0,8.18,0.37,WG-PRK1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-18 06:46:00+05:30,3.6,31.0,7.99,0.02,NL-FAY1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-18 06:33:00+05:30,4.1,24.0,8.32,0.19,WG-SRM2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-18 06:12:00+05:30,3.8,27.0,8.24,0.08,WG-SRM1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-17 16:22:00+05:30,9.2,,8.24,,WG-NRO1,within,within,,,False,evening,jun_dec_24_test
2024-10-17 16:21:00+05:30,8.5,,8.49,,WG-GPR4,within,within,,,False,evening,jun_dec_24_test
2024-10-17 16:13:00+05:30,8.5,,8.35,,WG-MLN1,within,within,,,False,evening,jun_dec_24_test
2024-10-17 16:10:00+05:30,11.1,,8.39,,WG-GPR1,within,within,,,False,evening,jun_dec_24_test
2024-10-17 07:25:00+05:30,3.0,27.0,7.98,0.68,WG-NRO1,within,within,above,within,True,morning,jun_dec_24_test
2024-10-17 07:11:00+05:30,3.2,26.0,8.26,0.23,WG-MLN1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-17 06:40:00+05:30,1.8,41.0,8.48,0.26,WG-GPR4,below,within,within,within,True,morning,jun_dec_24_test
2024-10-17 06:21:00+05:30,2.5,24.0,7.67,0.36,WG-GPR1,below,within,within,within,True,morning,jun_dec_24_test
2024-10-16 16:40:00+05:30,9.3,,8.28,,WG-ARJ3,within,within,,,False,evening,jun_dec_24_test
2024-10-16 16:28:00+05:30,9.0,,8.1,,WG-ARJ2,within,within,,,False,evening,jun_dec_24_test
2024-10-16 16:18:00+05:30,8.2,,8.19,,WG-ARJ1,within,within,,,False,evening,jun_dec_24_test
2024-10-16 16:16:00+05:30,8.3,,8.33,,WG-SLR1,within,within,,,False,evening,jun_dec_24_test
2024-10-16 16:02:00+05:30,8.6,,8.16,,WG-PNR1,within,within,,,False,evening,jun_dec_24_test
2024-10-16 07:04:00+05:30,3.3,34.0,7.95,0.44,WG-ARJ3,within,within,within,within,True,morning,jun_dec_24_test
2024-10-16 06:52:00+05:30,3.7,23.0,8.19,0.16,WG-SLR1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-16 06:42:00+05:30,3.2,32.0,7.77,0.36,WG-ARJ2,within,within,within,within,True,morning,jun_dec_24_test
2024-10-16 06:31:00+05:30,3.7,34.0,7.85,0.48,WG-ARJ1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-16 06:29:00+05:30,3.3,27.0,7.83,0.24,WG-PNR1,within,within,within,within,True,morning,jun_dec_24_test
2024-10-14 16:25:00+05:30,3.5,,8.0,,WG-JMR2,below,within,,,False,evening,jun_dec_24_test
2024-10-14 06:30:00+05:30,3.0,31.0,8.04,1.1,WG-JMR2,within,within,above,within,True,morning,jun_dec_24_test
2024-10-13 17:26:00+05:30,9.2,,8.44,,NL-MSR2,within,within,,,False,evening,jun_dec_24_test
2024-10-13 17:14:00+05:30,8.5,,8.42,,NL-MSR1,within,within,,,False,evening,jun_dec_24_test
2024-10-13 16:57:00+05:30,8.4,,8.39,,NL-SDR2,within,within,,,False,evening,jun_dec_24_test
2024-10-13 16:34:00+05:30,8.8,,8.32,,NL-RAZ1,within,within,,,False,evening,jun_dec_24_test
